x,y
195,195
201,185
201,179
199,182
195,181
195,169
201,167
201,165
202,159
201,158
201,155
202,153
201,149
201,146
201,144
209,144
212,143
216,144
217,144
218,144
219,144
222,143
219,140
218,140
217,140
216,140
212,139
209,140
209,136
202,138
201,137
201,134
202,132
201,128
201,125
201,123
212,123
212,127
209,130
209,131
209,133
212,134
215,135
216,135
217,135
218,135
219,135
218,133
217,133
218,121
219,124
222,127
224,131
222,134
225,137
225,138
225,141
225,142
225,145
225,146
225,151
225,150
222,147
219,148
218,148
217,148
216,148
215,148
212,147
209,149
212,152
209,158
209,163
209,165
209,167
216,163
222,170
219,170
216,171
215,170
209,169
209,171
209,173
209,175
209,177
209,179
209,181
209,182
209,183
209,185
209,187
209,188
209,190
209,191
209,192
202,192
209,195
216,203
217,203
218,203
224,195
222,192
222,187
218,189
216,190
218,185
217,186
216,185
215,185
216,181
215,178
218,180
219,178
222,178
222,183
232,186
232,188
232,190
232,192
232,195
232,203
233,203
234,203
238,193
242,193
245,193
247,195
245,185
242,185
239,186
238,185
232,184
232,182
232,180
232,178
239,178
241,173
235,175
232,171
232,170
232,168
232,167
235,164
235,160
235,157
232,157
225,158
232,155
232,154
232,152
232,151
232,149
235,151
238,152
239,152
241,152
240,153
239,155
240,155
241,158
241,155
245,154
247,167
247,171
255,174
255,176
255,177
262,176
264,175
262,167
264,167
268,178
262,180
255,178
255,180
255,182
255,184
255,186
258,190
261,187
264,188
265,187
268,187
264,191
258,193
258,197
268,203
283,203
281,197
278,192
278,190
278,188
278,186
278,183
278,182
278,181
278,179
278,177
278,176
278,175
278,173
278,171
278,170
278,169
278,167
278,165
278,163
278,158
278,157
278,156
270,148
270,150
271,151
278,153
278,152
279,150
278,148
278,147
278,144
278,142
278,137
278,136
278,135
278,132
278,131
279,129
278,127
278,126
278,123
278,122
278,121
285,121
285,115
284,112
287,114
288,112
291,112
291,117
287,120
291,123
293,126
294,130
293,132
293,135
294,136
293,142
293,144
293,147
294,151
293,153
293,156
294,157
293,163
293,165
287,168
285,169
291,171
287,174
285,175
291,177
291,183
287,180
285,181
285,186
284,193
288,193
288,194
291,193
291,197
288,203
294,203
295,203
296,203
297,203
299,199
299,196
299,193
299,190
299,187
299,184
299,181
299,178
299,175
299,172
299,169
299,166
299,163
299,160
299,154
299,151
299,148
299,145
299,142
299,139
299,136
299,130
299,127
299,124
299,121
299,118
299,115
299,112
299,110
299,107
299,106
299,105
299,104
299,103
299,102
299,100
299,97
299,94
299,91
299,88
299,82
299,79
299,76
299,73
299,70
299,67
299,64
299,61
299,58
299,55
299,52
299,49
299,46
299,43
299,40
299,37
299,34
299,31
299,28
299,25
299,22
299,19
299,16
299,13
299,10
299,7
299,4
291,0
289,0
288,0
283,0
280,0
287,5
291,6
293,9
285,11
281,6
278,9
278,11
278,13
278,15
291,18
288,18
285,19
284,18
278,17
278,19
278,21
278,23
278,25
278,27
278,29
278,31
284,26
285,27
288,26
291,26
291,34
288,34
285,35
284,34
278,33
278,35
278,37
278,39
278,41
278,43
278,45
278,47
284,42
285,43
288,42
291,42
291,50
288,50
285,51
284,50
278,49
278,51
278,53
278,55
278,57
284,58
288,58
288,59
291,58
291,62
287,63
281,62
278,67
278,69
278,73
278,75
278,76
278,77
278,79
278,81
278,82
278,83
278,85
278,87
278,88
278,89
278,91
278,93
278,94
278,95
278,97
285,97
285,93
287,92
285,87
287,86
285,81
287,80
285,75
287,74
291,77
291,83
291,89
291,95
291,104
288,104
285,105
284,104
278,101
278,99
264,101
278,103
278,105
278,107
278,109
278,111
278,113
278,115
278,116
278,117
278,119
271,121
270,122
271,132
271,138
256,137
255,136
255,134
255,133
255,123
255,122
248,123
248,124
247,127
248,131
247,133
247,136
248,137
247,143
247,145
255,148
255,149
255,150
255,151
245,148
241,149
240,149
241,147
240,147
239,149
235,148
232,147
232,145
232,143
232,138
232,137
232,136
232,133
232,132
233,130
232,128
232,127
235,125
232,122
232,117
232,113
235,116
235,120
238,121
239,121
240,121
241,121
242,121
245,120
248,119
248,118
248,114
248,115
245,116
242,117
241,117
239,117
240,117
242,113
241,113
240,113
239,113
235,108
235,103
235,99
238,100
245,108
245,103
245,99
242,96
241,94
240,93
239,93
238,93
235,91
238,87
239,87
240,87
241,87
242,87
241,85
240,84
239,84
238,84
235,82
232,76
235,77
238,78
239,78
240,78
241,78
242,78
241,76
240,76
241,74
240,73
239,73
238,73
235,71
242,67
241,67
240,67
239,67
238,67
235,66
232,63
232,60
235,58
235,61
238,62
239,62
240,62
241,62
242,62
241,60
240,60
239,58
240,56
239,54
235,54
232,50
232,47
224,39
225,40
232,41
235,42
232,43
232,45
235,46
235,50
239,51
240,52
245,53
245,57
245,61
248,64
248,65
248,68
248,69
248,71
248,72
248,73
245,77
248,79
248,80
248,82
248,83
248,84
248,88
248,89
248,91
248,92
248,93
255,84
258,79
255,74
255,73
255,72
255,70
255,68
255,67
255,66
255,64
255,62
255,61
255,60
255,58
255,56
255,55
255,54
255,52
255,50
255,49
255,48
255,46
255,44
255,43
255,42
255,40
255,38
255,36
255,34
261,39
262,42
264,47
262,48
264,53
262,54
264,59
262,60
264,65
262,66
264,71
262,72
265,76
263,82
264,82
268,79
268,74
268,68
268,62
268,56
268,50
268,44
264,41
265,39
268,39
268,31
265,31
262,32
261,31
255,32
255,30
255,28
255,26
255,24
264,21
268,22
262,24
258,22
255,19
255,17
255,11
258,6
258,8
258,11
264,13
263,10
264,10
268,11
268,8
268,6
271,0
268,0
264,5
262,0
258,0
253,0
245,0
244,0
241,5
245,6
245,8
245,13
241,12
240,12
239,15
240,15
241,15
240,18
241,18
245,19
241,20
240,20
239,20
240,23
240,25
241,27
241,25
241,23
245,24
245,26
245,36
241,35
239,40
241,40
240,40
235,36
232,33
232,31
232,25
235,26
235,24
235,22
232,23
232,22
232,20
235,19
235,17
232,18
232,17
232,15
232,13
235,13
235,8
235,6
235,0
226,0
217,0
218,5
219,8
222,11
218,12
209,22
209,21
209,20
209,18
209,16
212,11
212,7
208,0
206,0
199,0
201,6
202,13
199,19
202,21
202,23
202,24
199,23
196,20
195,18
194,18
195,20
194,20
193,20
189,23
189,19
186,18
186,13
186,6
190,0
172,5
173,8
176,11
178,13
178,16
179,23
176,28
172,26
171,27
170,26
169,26
172,29
171,29
170,29
170,32
171,32
172,32
172,35
171,35
176,45
179,48
179,49
173,46
172,46
171,46
172,44
171,44
170,46
169,46
166,45
163,36
163,34
166,34
166,31
163,32
163,31
163,29
163,28
163,26
163,23
163,16
163,13
163,12
166,11
166,7
162,0
153,11
149,12
150,8
149,5
144,0
143,7
143,11
140,16
140,18
140,22
149,21
148,21
147,21
143,23
140,24
140,26
140,28
143,27
149,32
148,32
147,32
143,31
140,31
140,33
140,35
143,34
143,38
140,37
140,39
140,42
140,43
140,47
140,53
143,50
143,46
143,42
147,43
148,43
149,43
150,43
153,46
150,47
149,47
148,47
147,47
148,51
149,51
153,50
156,49
156,48
156,45
156,44
163,44
163,47
166,50
163,51
163,53
163,57
163,59
166,55
166,53
170,51
171,51
172,51
172,54
169,57
170,57
171,58
172,57
176,55
176,59
173,60
176,63
176,67
172,66
171,66
170,68
171,68
172,68
172,71
172,75
171,75
170,77
171,77
172,77
173,77
176,76
179,78
179,79
176,80
176,82
172,81
171,81
170,83
171,83
172,83
173,83
172,87
171,87
170,87
166,82
166,80
166,76
166,73
166,70
166,67
166,63
163,66
163,68
163,70
163,75
163,77
163,81
163,83
166,86
166,89
163,88
163,90
163,92
163,94
166,93
166,97
163,97
163,99
163,102
163,103
163,107
171,105
172,105
178,103
178,99
176,86
179,85
179,84
186,80
186,75
186,72
186,70
189,66
193,63
194,63
195,63
196,63
196,56
195,54
194,54
195,56
194,56
193,56
189,59
189,55
186,54
189,50
189,48
189,44
186,45
186,43
186,41
189,40
186,39
186,36
186,35
186,34
186,31
186,27
189,30
189,32
194,31
193,27
194,27
195,27
196,27
195,31
199,30
202,29
202,28
202,25
209,24
209,26
212,26
216,24
217,24
218,24
224,22
224,21
222,28
218,27
217,27
218,29
217,29
216,29
212,31
212,28
209,27
209,30
209,32
209,34
212,35
209,36
209,39
209,40
209,41
209,45
212,46
216,44
217,44
218,44
218,51
217,51
212,50
209,53
209,50
209,47
202,35
201,34
199,32
195,38
194,38
193,38
195,47
199,48
199,50
199,55
202,57
202,59
199,59
202,60
202,61
202,64
202,66
199,66
202,67
202,68
199,71
209,70
212,73
216,70
217,70
218,70
219,70
225,71
225,72
222,73
218,74
217,74
216,74
212,76
209,75
209,77
209,79
212,80
212,84
216,85
217,86
216,88
217,90
216,92
222,87
222,91
218,94
218,102
217,102
209,104
209,100
209,98
212,92
212,88
209,84
209,81
202,77
202,76
199,73
196,74
195,74
194,74
195,72
195,70
194,70
194,72
193,74
192,74
189,71
189,73
189,78
195,79
194,79
193,79
189,81
186,82
186,84
189,85
186,86
186,89
189,89
196,90
199,93
195,94
189,93
186,98
186,100
189,103
195,102
199,103
201,107
202,111
201,113
202,117
201,116
186,107
186,108
187,110
186,112
186,113
186,116
186,117
186,118
186,123
186,125
186,128
186,129
187,131
186,133
186,134
179,135
178,134
178,131
179,129
178,125
163,125
163,126
164,128
163,130
163,131
163,134
163,135
163,136
156,138
155,137
155,134
156,132
155,128
153,126
150,123
149,120
143,122
143,126
140,128
140,129
141,131
140,133
140,134
140,137
140,138
140,139
132,127
133,131
132,133
132,136
133,137
132,143
132,145
132,148
132,149
127,151
126,151
125,151
124,151
126,155
125,156
124,155
123,155
120,154
117,155
117,151
117,149
117,148
117,145
117,143
117,138
117,137
117,136
117,133
117,132
118,130
117,128
117,127
120,124
126,122
130,121
132,116
132,115
130,113
130,109
127,110
126,108
125,108
126,118
125,118
124,118
123,118
120,121
117,120
117,119
117,118
117,116
117,115
120,113
120,109
117,108
117,104
117,103
117,102
117,99
117,98
120,96
120,94
117,95
117,89
120,83
117,80
117,78
117,77
117,76
117,74
117,73
124,80
125,80
126,80
127,80
130,83
133,89
126,92
125,95
126,95
130,96
132,99
132,103
132,104
140,103
148,101
149,101
149,90
148,90
143,87
140,91
140,87
140,84
140,82
143,83
143,79
147,77
148,77
149,77
155,74
153,71
149,70
143,71
140,74
140,78
140,80
133,82
133,81
132,78
132,77
132,74
132,73
130,71
133,70
133,69
132,66
132,60
132,59
132,58
132,57
126,62
125,62
124,62
127,68
126,68
125,68
124,68
120,71
117,72
117,68
117,66
117,65
117,64
120,64
117,62
117,60
117,59
117,58
117,57
120,54
120,50
120,47
124,44
125,44
126,44
127,44
126,48
130,47
133,46
133,45
130,43
130,41
133,40
133,39
130,37
130,34
130,32
126,33
125,33
125,31
126,31
126,27
130,28
130,26
127,23
132,21
132,20
133,16
133,17
130,18
127,15
126,15
125,15
124,15
124,12
125,12
126,12
130,8
130,6
126,5
126,0
120,6
120,8
117,12
117,14
117,15
120,14
120,18
117,19
117,20
117,21
110,16
110,17
107,18
103,19
104,15
103,15
102,15
101,15
101,12
102,12
103,12
109,9
107,6
109,0
108,0
103,5
97,6
94,9
94,12
94,14
94,15
97,14
97,18
94,23
94,25
94,27
94,29
94,30
94,34
97,33
100,34
101,34
102,34
103,34
102,30
101,30
100,27
101,27
103,27
102,28
103,30
104,30
107,29
107,33
107,37
107,39
104,40
103,40
102,40
103,38
102,38
101,40
97,39
97,37
94,36
94,35
94,38
94,40
86,42
86,41
86,36
86,35
84,33
80,32
79,32
78,29
77,29
79,30
80,29
84,31
86,27
86,26
84,24
86,21
86,20
87,16
86,9
90,0
89,0
88,0
87,0
84,6
80,5
74,0
73,0
72,0
74,6
71,9
71,16
71,19
71,20
71,21
71,23
80,23
79,23
74,24
71,25
71,26
71,27
71,29
71,31
71,32
74,33
71,34
71,35
71,36
61,36
63,32
64,29
64,28
61,30
58,27
61,26
61,24
58,21
57,18
57,15
56,15
55,15
56,12
57,12
61,13
61,11
58,8
57,5
63,0
54,0
53,0
52,0
51,7
51,11
51,13
48,12
48,15
48,17
51,17
51,20
56,25
57,25
57,27
56,27
55,27
51,26
51,24
48,25
48,27
51,30
48,32
48,35
41,37
41,36
38,34
34,32
34,29
28,28
25,25
25,23
25,21
28,20
25,19
25,18
25,16
28,15
31,16
33,12
34,12
34,14
33,14
32,16
33,17
34,16
34,19
33,19
32,21
31,21
34,21
33,22
32,25
33,25
34,25
35,25
38,28
41,27
41,26
38,23
38,20
38,18
38,15
38,13
38,11
35,8
34,5
36,0
37,0
38,0
28,7
28,11
28,13
25,14
25,12
15,11
11,12
10,12
9,12
12,8
11,5
15,0
16,0
17,0
18,0
14,0
8,0
5,7
5,11
5,14
0,10
