x,y
218,96
217,96
218,99
217,99
216,99
216,96
212,98
209,98
209,100
209,102
212,101
212,106
218,104
218,107
217,107
216,107
212,109
209,108
209,110
209,113
202,111
202,112
195,114
194,114
193,114
189,110
193,107
194,107
195,107
196,107
199,110
202,110
202,108
195,100
189,95
189,87
189,82
195,81
196,83
199,82
202,76
199,70
199,68
202,67
202,66
202,64
199,62
202,62
202,60
202,58
202,56
199,56
202,54
199,49
199,45
199,41
195,37
194,36
193,36
192,36
189,34
193,39
194,40
193,42
194,44
193,46
195,48
195,50
196,53
195,53
194,53
193,53
189,42
189,46
189,49
189,52
189,56
189,62
186,65
189,68
194,69
195,69
189,70
186,69
186,76
178,71
172,69
172,74
171,74
170,74
166,76
163,71
163,75
163,77
166,80
166,82
166,85
163,89
163,93
166,93
171,92
172,88
172,84
172,79
176,80
176,82
176,85
179,89
176,93
176,98
173,95
172,92
166,98
166,104
166,107
166,109
172,106
176,104
176,107
176,109
173,111
176,114
172,121
170,117
166,114
163,118
163,119
163,120
163,126
163,130
166,129
166,131
163,135
163,137
163,136
170,134
172,130
171,130
170,126
171,126
172,126
173,126
176,129
176,131
179,128
179,127
186,120
186,117
186,115
189,116
195,119
194,119
193,119
189,121
186,122
186,124
189,125
186,126
186,128
189,129
186,130
186,133
186,134
186,135
186,139
195,134
202,135
200,139
195,138
194,138
192,145
186,148
189,153
186,156
179,154
179,153
173,152
172,152
171,152
170,152
170,150
171,148
176,149
176,145
172,138
170,143
171,144
170,146
166,146
166,150
163,152
166,155
166,157
163,157
166,159
166,161
163,161
163,163
163,165
163,169
156,178
156,177
156,175
153,173
149,172
148,172
143,171
140,172
133,166
133,168
133,169
133,173
133,174
133,175
133,177
130,181
126,180
125,180
124,182
125,182
126,182
125,185
126,185
130,186
126,187
125,187
124,187
120,189
120,186
120,184
120,181
117,180
117,177
117,175
117,174
117,173
117,172
117,169
117,168
117,167
117,166
120,164
120,162
117,162
117,159
117,158
120,159
123,156
124,156
125,157
124,159
125,161
126,161
130,164
130,162
130,158
126,156
130,152
133,153
133,154
133,152
133,150
130,146
130,141
140,142
140,143
140,144
143,145
143,151
143,164
143,167
149,165
149,162
149,157
153,151
150,148
153,145
149,142
148,142
147,142
146,142
143,138
143,132
147,129
148,129
149,129
150,129
153,132
153,138
156,140
156,138
156,136
156,134
156,132
156,130
156,126
149,125
153,122
153,120
153,118
155,114
153,111
149,110
153,102
153,96
150,93
153,91
153,89
156,81
156,80
156,77
156,78
153,79
150,76
153,73
153,68
148,67
149,67
153,65
153,63
153,61
153,58
153,53
153,50
153,48
149,47
149,42
143,39
140,38
140,36
143,35
140,34
140,32
143,29
140,29
140,28
140,25
143,25
146,22
147,22
148,23
147,25
148,27
147,29
148,31
147,33
148,33
149,33
153,32
153,28
153,24
149,22
149,14
147,12
148,10
153,11
153,7
147,5
148,6
147,8
143,8
143,12
140,18
140,20
140,22
140,24
133,23
133,22
130,18
126,8
126,5
125,0
120,7
120,10
120,14
120,18
117,18
107,25
107,23
109,20
107,17
103,16
103,8
103,5
97,7
94,12
94,14
97,17
94,20
94,19
103,22
97,23
97,25
94,28
103,34
109,28
117,27
120,24
120,20
124,21
125,21
126,17
125,17
126,21
127,21
130,20
130,24
133,25
133,26
133,28
133,29
130,30
130,32
130,34
126,31
125,31
120,30
117,32
120,32
120,34
123,35
120,38
120,43
120,47
120,49
123,51
120,54
120,59
126,62
130,59
130,54
130,49
130,47
126,46
130,43
130,38
140,40
143,44
143,48
143,50
140,53
143,53
148,52
149,52
150,55
149,60
148,60
143,58
140,61
140,63
143,61
143,63
143,65
140,65
143,68
140,68
140,72
143,73
148,72
149,72
149,76
148,76
147,76
143,79
149,83
150,86
149,90
148,90
143,85
143,89
143,91
140,91
143,96
146,103
143,102
140,106
143,111
140,114
149,117
148,117
143,118
140,118
140,120
143,120
143,122
140,126
130,126
126,124
126,119
130,117
130,115
126,114
125,114
120,115
117,109
120,103
124,103
126,105
130,102
130,98
130,95
130,93
126,92
125,92
124,96
125,97
124,99
125,101
120,99
120,95
120,93
120,89
125,88
126,88
130,89
130,85
130,83
132,79
130,76
130,74
126,73
126,75
126,82
125,82
120,74
120,76
117,79
117,83
120,83
120,85
117,88
117,93
107,94
107,90
107,85
107,80
100,77
97,80
97,85
101,88
102,89
101,91
97,91
102,93
103,97
101,95
97,95
94,101
94,103
94,108
94,109
97,106
103,105
107,106
103,111
109,109
117,111
117,115
117,117
120,117
120,121
123,124
124,124
125,125
124,127
124,129
120,127
117,124
117,126
117,127
117,130
117,131
117,132
126,133
123,138
120,141
120,146
124,149
125,149
126,149
127,149
120,152
117,156
109,151
110,158
107,164
103,163
103,165
102,165
101,165
97,167
97,164
94,158
94,151
94,148
97,147
101,145
102,145
103,145
107,143
104,140
103,137
101,135
100,132
101,132
102,133
103,132
107,134
107,131
107,125
104,122
97,125
97,131
94,132
94,134
94,135
97,135
97,139
97,143
94,146
86,151
80,149
78,154
79,155
84,156
84,160
81,163
74,167
74,161
78,161
79,159
78,157
74,157
71,151
63,148
64,142
63,138
64,136
63,132
61,130
48,148
48,143
48,142
48,138
48,137
49,135
48,133
48,132
51,130
57,129
56,123
63,121
71,118
74,118
79,115
80,115
84,118
84,116
84,114
81,111
80,104
80,101
84,98
84,94
84,91
84,85
81,82
84,80
84,74
81,71
80,66
84,63
94,64
97,64
102,63
103,63
103,66
107,64
107,61
107,59
103,58
103,53
107,51
107,49
110,44
103,48
94,44
97,49
97,51
97,55
97,59
97,61
84,58
80,50
84,45
84,39
81,36
74,39
74,45
77,55
74,58
74,63
74,68
74,74
74,80
74,85
74,91
74,95
78,92
79,93
78,95
79,97
78,99
74,99
74,103
74,106
74,110
74,114
74,116
71,116
64,115
63,111
64,109
63,105
63,98
64,92
63,91
63,88
64,86
63,82
56,100
48,98
48,105
48,106
49,108
48,110
48,111
48,115
48,116
48,121
38,111
38,109
34,110
34,112
33,112
32,112
33,110
35,106
40,104
40,103
34,98
40,96
41,90
40,89
40,86
41,84
40,80
48,92
48,93
48,91
48,88
48,87
49,85
48,83
48,82
48,73
56,75
63,73
64,67
63,63
64,61
63,57
56,50
63,48
64,42
63,38
64,36
63,32
63,29
63,27
71,26
74,23
78,23
79,25
80,25
84,22
84,18
84,13
84,8
77,5
67,0
74,8
74,13
78,16
79,17
78,19
79,21
74,19
64,21
63,20
63,17
64,15
63,11
57,5
51,7
48,11
48,12
49,14
48,16
48,17
48,20
48,21
48,22
48,27
48,29
48,32
48,33
49,35
48,37
48,38
48,42
48,43
48,48
40,52
40,55
41,59
40,61
40,64
48,57
48,58
49,60
48,62
48,63
48,67
48,68
41,65
40,71
33,73
25,71
18,69
17,70
25,66
25,65
25,64
25,61
25,60
26,58
25,56
25,55
25,52
25,51
25,48
28,50
28,48
28,42
31,44
32,44
33,44
34,45
33,47
34,47
38,50
38,48
41,44
41,42
41,40
41,39
41,35
41,34
41,32
41,31
38,29
38,26
38,24
38,21
34,20
34,12
38,11
35,8
34,5
38,0
28,7
28,11
25,16
25,18
28,21
33,23
34,23
34,28
33,28
32,30
33,30
34,30
35,30
34,37
33,36
32,36
31,36
28,34
31,30
28,29
28,26
28,24
25,24
25,28
15,31
15,35
11,36
10,36
9,36
10,34
9,32
10,30
11,29
9,29
8,29
5,28
5,24
5,21
5,19
10,20
9,22
10,22
11,22
15,21
11,20
11,17
10,17
9,17
11,9
15,8
12,5
5,8
0,11
2,13
2,15
2,17
2,19
2,20
0,21
2,23
2,25
2,28
2,29
0,31
2,31
2,32
5,32
2,35
2,37
5,38
2,39
0,38
0,41
2,42
2,44
5,43
9,41
10,41
11,41
15,47
11,49
11,46
10,46
5,47
2,47
0,48
0,51
0,61
2,70
2,71
0,71
0,81
2,81
2,82
2,84
3,85
0,91
2,96
2,97
2,98
2,99
0,101
