x,y
71,119
71,120
74,117
77,114
78,114
79,114
80,114
84,117
84,122
84,127
74,122
71,121
71,124
71,125
71,126
74,127
71,131
71,132
71,133
71,136
71,138
74,139
77,136
78,136
80,132
87,133
94,134
94,132
94,130
94,128
94,126
97,130
97,128
97,126
97,122
94,121
94,120
94,119
97,117
94,116
94,115
94,114
94,111
94,110
94,109
97,112
100,109
101,109
102,109
103,109
107,112
107,117
107,122
103,125
102,125
107,126
107,128
107,130
103,132
107,134
107,138
107,140
107,142
109,145
103,139
102,137
101,135
102,133
101,132
100,132
97,135
94,135
94,138
97,140
97,142
94,145
94,149
94,151
94,150
101,148
103,152
94,158
94,159
94,161
94,163
94,165
103,163
109,159
109,160
109,161
103,167
103,170
97,169
94,174
94,176
94,178
94,180
87,180
87,179
87,175
87,173
87,171
87,167
87,165
87,163
87,159
87,157
87,155
87,151
87,149
87,147
84,142
84,138
80,136
79,137
78,139
79,141
78,143
79,145
80,145
81,145
80,152
79,151
78,151
77,151
77,159
78,159
79,159
80,160
79,167
80,168
78,167
77,167
74,165
74,157
74,149
77,145
78,145
74,143
71,143
71,142
71,139
64,137
61,134
61,132
61,130
57,129
61,127
61,125
61,123
61,121
61,119
61,117
57,116
56,116
61,114
61,112
61,110
61,108
61,106
61,104
57,103
56,103
51,104
51,106
51,108
51,110
51,112
51,114
51,117
51,119
51,121
51,123
51,125
48,123
48,121
48,119
48,117
48,114
48,112
48,110
48,108
48,106
48,104
48,101
51,100
48,99
48,97
51,96
48,95
48,93
51,92
48,91
48,89
51,88
55,86
56,86
57,86
61,83
61,81
61,78
57,80
57,77
56,74
57,74
61,75
63,71
61,69
61,67
57,66
56,66
57,63
61,62
61,60
64,56
63,55
64,51
64,49
64,48
64,47
57,59
56,59
48,57
48,56
48,55
48,51
48,49
48,48
48,47
48,46
48,44
51,43
55,41
56,41
57,41
55,36
56,36
57,36
58,36
64,38
64,39
61,31
57,30
56,30
57,33
56,33
55,33
54,36
51,35
51,31
51,27
51,23
55,21
56,21
57,21
61,18
61,16
61,13
61,11
63,6
57,10
56,10
57,12
57,15
51,11
48,6
48,10
51,13
51,16
51,18
48,22
48,24
48,26
48,28
48,31
48,33
48,35
48,37
51,40
48,42
40,47
40,49
34,51
33,54
34,54
38,55
40,58
48,60
51,60
51,62
51,65
51,67
51,69
48,67
48,71
48,75
51,75
51,78
51,81
51,83
48,87
40,95
40,97
40,100
40,102
34,104
40,110
40,115
40,118
34,120
41,121
41,122
41,123
48,125
48,127
51,127
51,130
51,132
38,132
38,130
34,129
33,129
34,131
34,134
38,135
38,137
40,140
41,141
40,145
41,146
51,157
51,151
51,145
51,139
51,134
55,136
56,136
57,136
58,136
61,139
64,139
64,141
64,143
61,145
64,145
64,147
64,149
61,151
64,151
64,153
64,155
64,156
64,158
64,159
61,157
58,161
61,164
61,166
61,168
57,165
56,165
51,164
51,166
51,168
48,166
48,168
48,170
48,173
48,175
48,177
48,179
48,181
48,183
51,183
51,186
48,189
51,193
51,196
51,200
57,194
57,191
63,189
61,186
57,185
51,181
51,179
51,177
51,175
51,173
51,170
56,172
57,172
61,170
61,173
61,175
61,177
61,179
61,181
61,183
74,173
77,175
78,175
79,175
80,176
80,182
74,181
74,184
74,188
79,190
74,191
71,190
71,193
71,198
71,199
71,201
64,203
63,202
63,210
63,216
63,217
61,220
57,219
56,219
56,222
55,224
51,226
48,227
48,226
48,224
48,222
51,223
51,220
48,220
48,217
48,216
48,215
48,214
48,212
51,214
55,212
56,212
57,212
57,206
56,206
55,206
51,208
48,209
48,210
48,208
48,206
48,204
48,203
48,202
41,206
40,205
34,209
33,209
32,209
33,212
34,212
38,213
40,215
40,217
38,220
34,219
33,219
32,221
33,221
34,221
34,224
33,224
32,224
28,223
28,220
25,219
25,217
25,215
25,214
28,213
28,211
25,212
25,211
25,209
25,207
25,206
25,205
25,201
25,199
25,193
28,192
34,195
40,182
40,184
34,186
33,186
32,186
28,188
25,191
25,189
25,187
25,184
25,182
25,179
28,178
32,176
33,176
34,176
40,169
40,167
40,166
40,165
34,171
33,171
32,171
28,173
25,177
25,174
25,172
25,169
25,167
25,166
25,165
25,164
25,162
28,161
32,159
33,159
34,159
33,154
34,154
38,151
34,149
33,150
32,149
31,149
32,152
32,154
28,156
25,160
25,157
25,155
28,152
25,152
25,151
18,149
25,149
25,147
25,146
25,145
25,142
25,141
25,140
28,137
28,135
28,132
28,130
25,129
25,124
25,123
25,121
25,118
25,115
25,110
28,106
25,102
25,100
25,97
25,95
11,94
10,94
9,94
11,87
10,87
9,87
5,89
0,85
0,81
0,78
2,74
2,72
2,69
2,67
5,57
5,55
2,52
0,43
0,39
2,39
2,38
2,36
0,36
0,32
0,29
2,24
5,23
5,25
10,24
11,21
11,24
15,25
17,19
17,17
17,13
17,11
15,8
12,5
9,0
8,0
7,0
6,0
5,0
4,0
3,0
2,0
0,7
0,8
0,11
5,8
2,11
2,13
0,15
2,17
2,19
0,22
0,25
2,29
2,31
2,33
2,35
5,35
9,33
10,33
11,33
17,29
17,31
25,36
25,34
25,32
25,28
25,26
25,23
25,21
25,18
25,13
25,6
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
40,6
40,13
40,18
40,21
40,23
40,26
40,28
40,32
40,34
38,37
38,40
34,38
34,43
33,43
32,43
32,41
33,39
34,36
33,36
32,38
31,38
28,37
25,38
25,40
28,41
25,41
25,43
28,45
25,45
25,47
25,49
28,53
28,55
25,55
25,58
25,65
25,69
25,70
28,73
28,75
34,72
41,65
40,70
38,73
38,75
34,77
33,77
25,80
17,85
17,83
17,79
17,74
17,72
17,69
17,67
17,62
17,60
15,57
15,55
17,52
11,54
10,54
11,46
18,46
17,44
17,43
17,42
15,40
11,39
10,39
11,36
10,36
9,36
5,38
5,40
2,41
2,42
2,44
2,46
0,50
0,53
0,54
2,55
0,57
2,57
2,60
2,62
0,64
0,67
0,71
2,79
2,83
2,85
2,88
2,90
5,93
2,93
0,92
0,95
0,99
