x,y
246,17
246,25
246,30
246,31
246,32
246,33
246,41
246,43
246,44
246,45
246,46
246,47
246,48
246,49
246,57
246,65
246,73
246,81
246,89
246,97
246,98
246,105
225,108
224,110
224,113
225,114
224,120
224,122
224,125
224,128
224,131
217,137
216,137
218,137
219,137
222,140
224,135
225,138
225,140
225,141
225,142
222,145
218,144
217,144
217,146
218,146
222,150
224,156
224,155
222,153
218,152
217,152
218,149
217,149
216,146
212,148
212,150
212,145
209,144
209,146
209,148
209,150
209,152
212,153
209,154
209,155
209,156
212,159
212,161
217,162
218,162
218,160
217,160
217,158
218,158
222,159
222,161
222,163
224,165
224,166
224,167
224,170
218,172
217,172
216,172
212,174
209,173
209,175
209,177
209,179
212,178
216,179
217,179
218,179
217,177
218,177
222,178
224,183
225,187
246,193
246,200
246,208
246,216
246,224
246,232
223,241
222,235
219,232
212,235
199,233
199,231
209,230
209,229
209,228
209,226
209,224
209,222
209,220
209,215
209,214
209,213
202,207
201,206
201,204
209,199
209,201
209,204
209,205
210,207
209,209
209,210
215,224
216,224
217,225
218,224
222,226
224,228
224,230
224,229
224,222
224,220
225,214
224,213
224,210
225,208
224,204
224,201
224,199
225,193
224,192
224,189
209,188
209,189
209,192
209,193
209,194
202,194
202,188
210,186
209,184
209,183
212,181
209,181
201,178
202,177
209,170
209,169
209,167
209,166
209,165
209,164
212,163
209,162
209,160
209,158
201,155
195,157
201,153
202,147
201,146
201,143
202,141
201,137
201,134
212,140
209,135
209,134
209,131
209,130
209,128
209,127
209,125
209,124
209,122
209,120
209,115
209,114
209,113
209,110
209,109
210,107
209,105
209,104
212,101
212,99
218,98
224,104
222,101
222,99
218,94
224,92
225,86
224,85
224,82
225,80
224,76
222,74
218,73
212,74
209,76
209,77
210,79
209,81
209,82
209,85
209,86
209,87
209,92
202,85
201,84
201,82
202,72
202,66
201,56
202,55
209,51
209,52
210,54
209,56
209,57
209,60
209,61
209,62
209,67
218,69
224,67
225,61
224,60
224,57
225,55
224,51
222,47
222,43
216,48
217,46
216,44
217,42
218,41
224,39
224,38
222,36
222,31
218,30
217,30
216,32
217,32
218,32
217,35
218,35
216,41
215,41
212,44
212,48
209,48
209,47
209,44
209,43
209,41
209,39
209,38
209,35
212,36
212,34
209,34
209,32
212,31
212,27
212,23
209,22
209,24
209,26
209,28
209,30
201,33
195,35
189,29
189,25
186,24
186,26
186,28
186,30
186,32
186,33
166,36
166,40
166,44
163,47
163,45
163,43
163,41
163,39
163,37
163,35
163,33
163,31
166,32
166,28
163,29
163,27
163,25
155,27
153,33
153,43
155,47
153,52
155,46
149,42
143,43
140,38
140,40
140,45
140,46
140,47
146,49
143,52
153,57
143,57
140,61
140,62
141,64
140,66
140,67
140,70
140,71
140,72
140,77
140,79
143,82
143,84
143,89
143,95
141,100
140,102
140,103
140,98
140,97
133,95
132,96
117,96
117,97
109,99
110,103
109,105
109,108
110,109
117,107
117,108
117,110
118,111
117,122
117,123
117,124
117,125
109,138
109,136
110,130
109,129
109,126
110,124
109,120
109,117
109,115
95,123
94,121
94,120
94,117
94,115
94,110
94,109
94,108
94,105
94,104
95,102
94,99
94,100
86,113
79,115
87,107
86,103
87,101
86,97
87,93
86,92
87,89
86,88
86,82
87,80
71,81
71,82
71,85
71,91
71,93
71,94
71,97
71,98
72,100
71,102
71,103
71,107
71,108
71,113
71,122
71,123
72,125
71,127
71,128
71,132
71,133
71,138
79,140
86,138
87,132
86,128
87,126
86,122
94,125
94,126
94,129
94,130
94,131
94,136
94,138
103,144
94,154
87,157
86,150
84,147
80,146
74,147
71,150
71,157
71,160
71,162
71,163
71,164
74,161
77,162
78,162
79,162
80,162
79,160
80,160
84,161
80,166
79,167
77,166
78,166
79,169
80,169
80,171
84,172
84,170
84,168
84,165
94,167
94,164
94,162
94,161
94,160
94,158
97,159
102,158
103,158
107,159
110,154
117,152
117,151
120,149
118,154
117,156
117,157
117,160
117,161
117,162
117,167
120,174
120,176
123,184
124,184
125,184
126,184
127,184
126,180
130,176
130,174
126,173
126,169
132,167
133,161
132,160
132,157
133,155
132,151
130,149
126,148
124,141
126,141
133,125
132,124
132,122
133,112
133,106
140,107
140,108
140,113
148,115
153,124
146,121
143,124
143,129
146,132
143,135
143,140
147,143
148,144
147,146
143,146
143,150
148,148
147,150
149,152
153,149
153,145
153,140
153,135
153,129
163,134
163,136
163,139
163,141
163,144
166,144
166,140
166,137
166,135
166,133
163,132
163,128
169,125
163,120
163,114
155,113
156,107
155,103
156,101
155,97
153,95
153,89
150,86
149,81
153,82
153,84
155,79
155,77
163,76
163,85
166,88
166,90
166,85
171,78
163,70
163,71
156,71
155,70
155,67
156,65
155,61
163,66
163,65
164,63
163,61
163,60
166,57
166,53
163,49
166,48
172,51
172,56
176,57
186,56
186,57
178,60
179,64
178,66
179,70
186,68
186,67
186,70
187,71
178,76
186,82
186,83
186,84
186,85
176,85
172,84
171,84
172,87
176,88
176,90
172,92
172,97
166,94
166,98
166,100
163,105
166,111
166,114
166,116
169,117
171,113
172,113
176,116
176,114
176,111
173,108
172,104
176,98
176,100
179,105
186,109
186,111
186,114
189,114
189,110
193,108
194,108
193,101
195,101
195,108
194,113
195,113
199,114
196,116
189,120
199,130
199,132
195,129
194,129
189,128
189,130
189,132
186,130
186,133
186,134
186,137
186,138
187,140
186,143
186,148
186,147
186,146
186,142
176,137
176,135
176,133
172,132
171,132
171,134
172,134
172,136
171,136
172,138
170,138
171,138
173,145
176,148
178,150
170,149
166,148
163,150
163,156
163,157
163,158
163,159
166,162
172,161
178,159
179,156
186,155
186,153
179,158
176,162
176,164
176,169
169,166
166,164
166,169
166,174
172,177
176,174
186,178
186,179
176,178
176,180
172,182
166,184
166,180
166,178
153,176
153,174
155,179
155,180
155,181
155,184
156,188
155,190
155,193
156,194
155,200
155,202
155,205
156,209
155,211
155,214
156,215
163,212
172,211
171,211
166,208
166,204
172,202
172,199
166,201
163,197
166,194
170,194
171,192
166,190
170,190
171,188
170,187
176,189
176,193
178,197
186,189
186,190
186,192
187,193
186,204
186,205
186,206
186,207
193,223
195,223
195,230
189,231
189,233
178,227
176,223
172,222
171,222
166,223
172,230
173,233
176,236
176,241
168,241
166,236
166,232
163,228
163,227
163,222
155,221
155,223
153,226
149,225
148,225
149,227
149,230
143,236
143,232
143,229
143,226
140,225
140,223
140,221
140,216
140,215
140,214
140,211
140,210
141,208
140,206
140,205
140,202
140,200
140,195
140,194
140,193
140,190
140,189
141,187
140,185
140,184
140,181
140,180
140,179
143,176
143,174
143,172
149,173
153,172
153,166
150,163
143,166
133,181
133,186
133,187
132,192
132,193
130,190
126,189
125,189
126,195
130,197
130,201
127,198
125,196
124,195
123,195
117,195
117,197
120,201
120,207
117,209
125,208
126,208
130,207
126,223
133,233
123,241
117,233
109,234
107,231
107,229
107,226
103,225
103,228
97,231
94,234
97,229
97,226
94,223
94,221
97,216
94,211
94,209
104,213
103,217
107,216
109,211
109,209
110,203
109,202
109,199
110,197
109,193
109,190
109,188
117,193
117,192
117,191
117,189
120,190
120,188
117,185
117,181
110,182
109,181
109,178
110,176
109,172
110,169
110,168
109,162
109,161
107,165
104,166
103,166
102,164
103,164
102,166
101,166
100,166
97,165
97,170
94,172
94,173
95,175
94,177
94,178
94,181
94,182
94,183
94,188
94,190
94,193
94,194
95,196
94,198
94,199
94,202
94,204
94,203
86,201
87,195
86,194
86,191
87,189
86,185
84,182
84,180
80,179
84,176
81,173
79,171
74,172
74,170
74,165
71,166
71,168
71,169
71,171
74,176
74,180
74,182
71,185
71,186
72,188
71,190
71,191
71,194
71,195
71,196
71,201
71,203
71,206
71,211
71,212
71,213
74,210
80,208
86,203
86,206
86,212
86,213
81,215
84,218
80,219
74,218
71,223
71,225
74,228
80,227
84,228
84,231
84,233
80,230
74,231
74,233
61,234
61,232
61,229
57,228
57,231
51,232
51,234
46,241
28,234
28,230
28,227
25,224
25,222
25,221
25,217
25,215
25,214
25,213
25,211
25,210
25,209
25,208
18,212
18,213
15,210
15,214
11,215
10,215
9,215
5,214
2,215
2,217
2,218
2,220
2,222
2,223
5,224
5,222
5,219
5,217
9,220
10,218
11,218
15,219
11,220
10,220
10,223
11,223
15,224
17,226
18,233
18,241
17,241
16,241
2,233
0,233
2,226
0,226
0,225
0,219
0,218
0,212
0,211
2,211
2,209
5,208
5,210
9,211
10,211
11,211
10,209
11,209
12,211
15,208
18,207
18,206
15,204
12,205
11,205
10,205
9,205
5,204
2,205
0,204
0,197
2,196
2,194
2,192
2,191
0,190
2,189
5,188
5,191
5,194
5,197
5,200
11,198
12,201
15,197
11,196
10,196
11,192
10,192
9,192
9,189
10,189
11,189
10,187
11,187
15,188
15,183
12,180
11,184
10,184
9,184
5,186
2,187
2,186
2,184
5,183
5,179
2,179
0,180
0,181
0,179
0,176
2,177
5,176
9,177
10,177
11,177
12,173
11,173
10,173
9,173
5,172
2,173
2,172
2,170
0,169
2,169
2,167
2,166
0,162
2,161
2,160
2,159
2,162
2,164
5,166
8,167
9,167
10,168
9,170
10,170
11,170
15,169
11,167
9,164
10,164
11,164
17,162
18,161
18,159
25,165
25,164
25,158
25,157
17,153
17,150
18,149
18,147
9,152
2,153
0,155
2,150
2,149
0,148
2,148
2,147
0,141
2,141
2,138
2,137
2,136
0,135
2,130
2,128
0,127
0,128
2,134
5,135
9,140
10,134
11,134
15,135
17,141
17,138
17,137
25,131
25,132
25,133
25,134
34,136
40,134
41,133
41,131
40,125
48,124
51,129
51,133
51,137
57,136
58,138
51,141
51,145
51,147
57,144
55,149
48,150
48,156
48,157
48,158
48,159
41,156
40,157
41,164
40,165
40,171
41,172
40,176
32,175
25,171
25,172
18,174
18,175
15,176
25,176
25,182
25,183
25,184
25,185
25,188
32,187
25,194
25,195
25,196
25,197
25,199
25,202
28,200
32,201
33,199
34,199
38,200
40,197
41,196
41,194
40,188
40,185
41,184
41,182
48,184
48,185
48,187
51,186
51,188
51,190
51,192
48,194
48,195
48,196
48,198
48,199
48,200
48,202
40,202
41,208
40,211
41,210
48,210
48,207
51,203
51,206
51,208
48,213
48,214
48,215
48,217
41,219
41,218
40,214
40,215
35,217
34,217
33,217
32,217
28,220
32,224
33,224
34,224
35,224
34,228
38,227
38,220
40,222
41,225
41,226
51,229
48,226
48,224
48,219
51,219
55,217
56,217
57,217
57,220
63,215
63,214
63,210
61,208
57,207
56,207
57,204
56,202
57,202
61,203
63,200
63,199
63,196
63,195
61,192
61,190
61,188
61,186
57,185
57,187
57,189
56,187
56,185
51,184
55,182
56,182
57,182
61,180
61,177
64,174
57,176
56,176
57,179
56,179
51,177
51,180
48,182
48,180
48,177
49,174
48,173
57,161
63,159
64,158
64,156
63,150
61,147
61,145
61,141
61,137
61,133
57,132
61,129
58,126
61,124
61,122
63,118
57,116
57,121
56,121
57,123
56,123
51,124
51,122
48,121
48,118
38,112
38,109
38,107
33,111
32,113
33,113
34,113
35,116
38,119
38,123
34,121
33,122
32,124
31,121
32,121
28,119
28,115
25,112
25,113
25,115
25,121
25,123
25,125
17,117
17,120
17,121
17,122
11,124
2,119
2,120
2,121
2,122
0,121
0,120
2,117
2,116
2,115
2,114
0,113
2,112
5,113
2,110
5,109
5,111
10,110
11,110
10,112
11,112
15,113
17,116
17,115
15,111
15,109
11,106
11,103
10,103
9,103
10,106
9,106
8,106
5,105
2,105
2,106
2,108
2,107
0,106
0,105
2,103
2,102
2,100
0,99
0,97
2,98
5,97
2,94
2,92
0,92
2,91
2,90
0,89
0,81
2,82
2,81
2,79
0,78
2,77
2,76
2,75
2,73
2,71
2,70
0,71
0,73
5,75
9,79
9,73
10,73
11,73
10,67
11,66
11,64
10,64
9,66
8,66
2,68
0,64
2,64
2,66
5,65
5,62
5,60
5,58
2,58
0,57
2,56
2,53
2,54
5,55
5,53
5,50
2,51
2,50
0,50
0,49
2,48
2,47
0,48
0,47
0,46
0,45
0,43
0,41
2,43
0,44
2,45
5,44
5,42
2,41
2,39
2,38
2,37
2,36
0,36
0,33
0,32
0,30
0,29
0,25
0,22
5,21
2,23
2,24
2,25
2,28
2,31
2,33
2,34
5,35
5,33
9,31
10,31
11,31
10,34
11,34
15,35
17,37
17,38
17,39
15,42
15,44
15,47
11,48
11,45
11,43
10,43
11,41
10,41
8,45
9,45
10,46
10,48
9,48
9,51
10,51
11,51
11,54
10,54
9,56
10,56
11,56
11,59
15,55
15,60
15,62
15,65
15,68
17,70
17,77
18,83
18,84
15,85
15,87
11,86
12,82
11,79
10,79
11,82
10,82
9,82
5,81
5,85
5,87
9,94
10,94
11,94
11,98
10,98
11,100
9,100
5,99
8,100
10,101
15,102
15,99
15,97
12,94
17,92
17,91
18,95
18,96
25,98
25,94
25,87
25,89
28,92
28,95
28,100
25,100
25,101
25,102
25,103
25,105
25,107
25,108
25,110
28,109
31,110
32,110
34,110
33,108
34,108
33,106
32,105
31,105
34,105
40,103
40,102
34,98
33,98
32,98
33,94
34,94
38,95
41,91
41,90
38,87
35,88
34,88
33,88
32,88
31,88
32,85
33,86
34,85
34,82
33,82
32,82
31,85
28,84
25,85
25,84
25,82
25,78
25,76
28,67
31,69
32,69
33,69
34,72
34,70
35,63
34,63
33,63
32,63
31,63
25,61
25,60
25,58
25,57
25,56
25,53
25,52
28,49
25,46
31,45
32,45
33,45
34,45
35,45
38,43
34,41
33,42
32,41
31,41
25,43
25,41
28,38
34,36
31,33
28,32
25,35
25,33
25,31
25,30
25,28
25,26
17,28
17,25
17,24
5,17
11,15
11,12
15,11
11,10
10,10
5,11
5,14
0,17
0,15
0,10
0,9
0,8
2,10
5,8
12,5
15,8
16,0
17,0
18,0
19,0
28,6
28,8
25,10
25,12
28,16
28,12
32,10
34,5
38,6
38,8
33,10
34,10
35,13
34,17
38,16
38,18
40,22
40,21
38,25
38,27
34,28
33,26
34,26
33,24
34,24
28,18
25,20
25,21
25,22
25,24
28,25
28,27
28,30
