x,y
28,75
25,80
25,95
25,97
25,100
25,102
28,106
25,110
25,115
25,118
17,116
12,118
15,121
15,124
15,128
11,127
10,127
11,123
10,123
5,124
5,121
2,116
0,120
0,123
2,123
0,127
2,128
5,128
2,134
0,134
0,137
0,141
0,145
0,148
0,151
2,157
0,155
2,149
2,142
2,140
5,138
11,136
17,134
17,140
17,142
18,149
25,155
28,156
25,157
25,160
25,162
25,164
25,165
25,166
25,167
25,169
25,172
28,173
25,174
15,177
15,179
11,185
10,185
9,185
5,187
9,180
10,180
11,180
11,178
10,178
10,176
11,176
15,172
11,173
10,173
9,173
5,175
5,172
10,171
11,171
11,168
10,168
9,168
10,166
11,166
15,167
17,157
11,159
10,159
9,159
5,161
2,160
2,162
0,162
0,165
2,165
2,166
5,165
5,167
5,170
2,168
0,169
2,170
2,171
2,173
2,175
2,176
0,176
0,179
2,178
5,177
5,179
5,182
2,181
2,183
2,185
0,186
2,187
2,189
2,190
2,191
0,190
0,193
2,194
5,195
2,197
0,197
0,200
0,204
2,200
5,201
5,203
5,207
2,206
2,209
2,211
0,211
0,214
2,213
2,216
2,217
2,218
0,218
0,221
2,222
5,222
5,226
5,230
0,228
2,234
0,235
2,241
0,242
2,246
0,249
2,251
5,255
5,259
3,264
2,264
4,264
5,264
15,259
12,256
11,253
17,251
25,250
25,248
17,246
17,241
17,234
15,230
12,227
11,224
15,222
11,221
10,221
11,217
11,213
10,213
5,214
10,206
11,206
11,202
10,200
11,200
11,194
10,194
11,190
18,191
15,195
17,197
15,201
15,203
15,207
17,209
17,211
15,214
18,218
25,219
25,217
25,215
25,214
25,212
28,213
28,211
25,211
25,209
25,207
25,206
25,205
25,201
25,199
25,193
25,191
25,189
28,192
34,195
40,182
40,184
34,186
33,186
32,186
28,188
25,187
25,184
25,182
25,179
25,177
28,178
32,176
33,176
34,176
34,171
33,171
32,171
28,161
32,159
33,159
34,159
34,154
33,154
32,154
32,152
33,150
34,149
32,149
31,149
28,152
25,152
25,151
25,149
25,147
25,146
25,145
25,142
25,141
25,140
28,137
28,135
34,134
38,135
38,132
38,130
34,131
34,129
33,129
28,130
28,132
25,129
25,124
25,123
25,121
34,120
41,123
41,122
41,121
40,118
40,115
40,110
34,104
40,102
40,100
40,97
40,95
48,101
48,99
48,97
48,95
51,96
51,92
48,93
48,91
48,89
48,87
51,88
55,86
56,86
57,86
61,83
61,81
61,78
57,80
57,77
56,74
57,74
61,75
63,71
61,69
61,67
57,66
56,66
57,63
56,59
57,59
61,62
61,60
64,56
63,55
64,51
64,49
64,48
64,47
71,45
71,44
71,43
71,42
71,40
71,38
74,40
78,49
79,49
80,49
81,54
80,54
79,54
78,54
74,51
71,50
71,52
71,54
74,57
71,58
71,59
71,60
71,67
74,65
74,67
74,69
74,74
77,70
78,70
79,70
79,66
80,70
81,70
84,69
84,67
84,65
80,66
81,62
86,60
86,59
84,57
87,56
87,55
94,49
94,51
94,52
94,54
94,56
97,56
102,55
102,53
101,52
100,52
103,52
103,55
107,54
107,56
107,58
103,59
102,59
101,59
97,58
97,61
94,60
94,62
94,64
94,66
97,65
97,69
94,68
94,70
94,72
97,73
94,74
94,76
94,78
97,77
97,81
94,80
94,82
87,84
87,82
87,80
87,76
87,74
87,72
80,77
79,76
78,76
77,76
74,82
77,84
78,84
79,84
80,85
74,90
77,92
74,98
77,100
78,100
79,100
78,92
79,92
80,93
87,88
87,90
87,92
87,96
87,98
87,100
87,104
87,105
80,101
74,106
77,114
78,114
79,114
80,114
84,122
84,117
87,111
94,109
94,110
94,111
94,114
94,115
94,116
94,119
94,120
94,121
97,122
97,117
97,112
100,109
101,109
102,109
103,109
103,102
97,97
97,95
94,95
94,89
102,94
103,94
110,89
107,95
107,97
107,112
107,117
107,122
103,125
102,125
107,126
107,128
107,130
107,134
107,138
107,140
107,142
109,145
103,152
109,159
109,160
109,161
103,163
103,167
103,170
101,178
100,178
102,179
103,178
107,180
107,184
109,186
109,187
109,188
110,190
103,190
103,193
102,193
101,193
97,195
94,195
94,197
97,197
97,199
94,200
94,202
94,203
97,203
100,200
102,196
103,196
107,197
107,199
107,202
103,200
101,200
102,201
101,203
100,205
101,205
102,205
103,205
104,205
102,211
103,212
101,211
100,211
97,209
87,206
87,204
87,203
87,202
86,199
94,193
94,190
94,188
94,186
94,185
94,184
102,183
101,181
97,181
94,181
94,180
94,178
94,176
94,174
97,169
94,165
94,163
94,161
94,159
94,158
101,148
97,142
97,140
103,139
102,137
101,135
102,133
103,132
101,132
100,132
97,135
94,138
94,135
94,134
94,132
94,130
97,130
97,128
97,126
94,126
94,128
87,133
84,127
80,132
78,136
77,136
78,139
79,137
80,136
84,138
94,145
94,149
94,150
94,151
87,157
87,159
87,155
87,151
87,149
87,147
84,142
81,145
80,145
79,145
78,145
77,145
78,143
79,141
74,143
71,143
71,142
71,139
71,138
74,139
71,136
71,133
71,132
71,131
71,126
71,125
71,124
74,127
74,122
71,121
71,120
71,119
74,117
71,116
71,115
71,114
71,111
71,109
71,108
71,107
61,110
61,108
61,106
61,104
57,103
56,103
51,100
51,104
51,106
48,104
48,106
48,108
51,108
51,110
51,112
51,114
48,110
48,112
48,114
48,117
48,119
48,121
48,123
48,125
48,127
51,127
51,125
51,123
51,121
51,119
51,117
56,116
57,116
61,112
61,114
61,117
61,119
61,121
61,123
61,125
61,127
61,130
61,132
61,134
58,136
57,136
56,136
55,136
57,129
51,130
51,132
51,134
51,139
51,145
41,141
40,140
38,137
40,145
41,146
38,151
51,151
61,145
61,139
64,137
64,139
64,141
64,143
64,145
64,147
64,149
61,151
64,151
64,153
64,155
64,156
64,158
64,159
61,157
58,161
51,157
51,164
48,166
40,165
40,166
40,167
40,169
48,168
48,170
51,173
48,173
48,175
48,177
51,175
51,177
51,179
48,179
48,181
51,181
51,183
48,183
48,189
51,186
57,185
57,191
63,189
61,186
61,183
61,181
61,179
61,177
61,175
57,172
56,172
51,170
51,168
51,166
56,165
57,165
61,164
61,166
61,168
61,170
61,173
74,173
77,167
79,167
80,168
78,167
74,165
74,157
74,149
78,151
79,151
80,152
77,151
77,159
78,159
79,159
80,160
87,163
87,165
87,167
87,171
87,173
87,175
87,179
87,180
80,176
79,175
77,175
78,175
80,182
74,181
74,184
74,188
79,190
80,190
84,191
86,193
80,195
74,191
71,190
71,193
74,197
71,198
71,199
71,201
71,202
71,203
64,203
63,202
63,210
63,216
63,217
61,220
57,219
56,219
57,222
61,223
56,227
57,227
56,224
57,224
56,222
55,224
51,223
51,220
48,217
48,216
48,215
48,214
48,212
51,214
55,212
56,212
57,212
57,206
56,206
55,206
51,200
57,194
51,193
51,196
48,202
48,203
48,204
48,206
48,208
51,208
48,209
48,210
41,206
40,205
34,209
33,209
32,209
33,212
34,212
38,213
40,215
40,217
48,220
48,222
48,224
48,226
48,227
51,226
51,228
48,229
48,230
48,231
48,233
48,236
48,235
41,233
41,234
40,238
39,241
40,237
38,235
35,232
34,232
33,232
32,232
32,229
33,229
34,229
34,224
38,220
34,219
33,219
34,221
33,221
32,221
