x,y
51,184
48,187
48,185
48,184
48,182
48,180
51,180
51,177
48,177
49,174
48,173
41,164
40,165
40,171
41,172
40,176
41,182
41,184
40,185
40,188
32,187
25,188
25,185
25,184
25,183
25,182
32,175
25,176
25,172
25,171
25,165
25,164
25,158
25,157
40,157
41,156
48,156
48,157
48,158
48,159
57,161
63,159
64,158
64,156
63,150
61,147
61,145
61,141
57,144
55,149
48,150
51,147
51,145
51,141
51,137
51,133
51,129
48,124
51,124
51,122
48,121
48,118
57,116
57,121
56,121
56,123
57,123
58,126
57,132
57,136
58,138
61,137
61,133
61,129
61,124
61,122
63,118
71,122
71,123
72,125
71,127
71,128
71,132
71,133
71,138
79,140
86,138
94,138
94,136
94,131
94,130
94,129
87,132
86,128
87,126
86,122
94,126
94,125
95,123
94,121
94,120
94,117
94,115
94,110
94,109
94,108
94,105
94,104
95,102
94,100
94,99
97,96
97,94
97,92
94,89
94,88
94,87
97,84
101,84
102,82
101,80
102,78
101,77
97,80
97,75
97,73
97,70
97,68
97,65
97,62
97,60
97,57
97,55
94,51
87,55
86,56
87,57
86,58
86,65
87,66
86,69
87,70
87,80
86,82
86,88
87,89
86,92
87,93
86,97
87,101
86,103
87,107
86,113
79,115
71,113
71,108
71,107
71,103
71,102
72,100
71,98
71,97
71,94
71,93
71,91
71,85
71,82
71,81
78,74
80,74
71,69
72,64
71,63
71,59
71,58
71,57
71,56
63,53
63,54
58,56
61,59
63,61
63,63
57,65
51,67
51,70
51,74
51,78
55,78
56,76
55,74
56,72
55,71
57,69
61,70
61,73
61,77
57,82
51,84
41,91
41,90
38,87
35,88
34,88
33,86
32,85
31,85
28,84
32,82
33,82
34,82
34,85
33,88
32,88
31,88
33,94
34,94
32,98
33,98
34,98
38,95
40,102
40,103
38,107
38,109
38,112
34,110
33,108
34,108
34,105
33,106
32,105
31,105
28,109
31,110
32,110
33,111
32,113
33,113
34,113
35,116
38,119
34,121
33,122
32,121
31,121
32,124
38,123
40,125
41,131
41,133
40,134
34,136
25,134
25,133
25,132
25,131
25,125
25,123
25,121
28,119
28,115
25,115
25,113
25,112
25,110
25,108
25,107
25,105
25,103
25,102
25,101
25,100
28,100
25,98
25,94
28,95
28,92
25,89
25,87
25,85
25,84
25,82
25,78
25,76
28,67
31,69
32,69
34,70
34,72
33,69
35,63
34,63
33,63
32,63
31,63
25,61
25,60
25,58
25,57
25,56
25,53
25,52
28,49
25,46
25,43
25,41
28,38
25,35
25,33
25,31
25,30
25,28
25,26
25,24
25,22
25,21
25,20
17,24
17,25
17,28
11,31
10,31
9,31
10,34
11,34
15,35
17,37
17,38
17,39
15,42
15,44
15,47
11,45
11,43
11,41
10,41
10,43
9,45
8,45
10,46
11,48
10,48
9,48
9,51
10,51
11,51
10,54
11,54
15,55
11,56
9,56
10,56
11,59
15,60
15,62
11,64
10,64
9,66
8,66
10,67
11,66
15,65
15,68
17,70
17,77
18,83
18,84
15,85
15,87
17,91
17,92
18,95
18,96
15,97
15,99
15,102
11,100
10,101
9,103
10,103
11,103
11,106
10,106
9,106
8,106
5,105
5,109
5,111
5,113
10,112
11,112
10,110
11,110
15,109
15,111
15,113
17,115
17,116
17,117
17,120
17,121
17,122
11,124
2,130
2,128
0,128
0,127
2,122
0,121
0,120
2,121
2,120
2,119
2,117
2,116
2,115
2,114
0,113
2,112
2,110
2,108
2,107
2,106
0,106
0,105
2,105
2,103
2,102
2,100
0,99
0,97
2,98
5,99
8,100
9,100
10,98
11,98
12,94
11,94
10,94
9,94
5,97
2,94
2,92
0,92
0,89
2,91
2,90
5,87
5,85
11,86
9,82
10,82
11,82
12,82
11,79
10,79
9,79
11,73
10,73
9,73
5,75
5,81
2,81
2,82
0,81
0,78
2,79
2,77
2,76
2,75
2,73
0,73
0,71
2,71
2,70
2,68
2,66
0,64
2,64
5,65
5,62
5,60
5,58
2,58
0,57
2,56
2,53
2,54
5,55
5,53
5,50
2,51
2,50
0,50
0,49
0,48
0,47
2,48
2,47
5,44
5,42
2,43
2,45
0,46
0,45
0,44
0,43
0,41
2,41
2,39
2,38
2,37
0,36
2,36
5,35
5,33
2,34
2,33
0,33
0,32
2,31
0,30
0,29
2,28
2,25
0,25
2,24
2,23
0,22
5,21
0,17
0,15
0,10
0,8
0,9
2,10
5,8
5,11
5,14
5,17
11,15
11,12
10,10
11,10
15,11
15,8
12,5
16,0
17,0
18,0
19,0
28,6
28,8
25,10
25,12
28,12
28,16
28,18
34,17
35,13
34,10
33,10
32,10
34,5
38,6
38,8
38,16
38,18
40,22
40,21
38,25
38,27
34,28
33,28
32,28
33,26
34,26
34,24
33,24
28,25
28,27
28,30
28,32
31,33
32,33
33,34
34,33
33,31
34,31
38,32
38,35
34,36
34,41
33,42
32,41
31,41
31,45
32,45
33,45
34,45
35,45
38,43
41,47
41,48
40,53
40,57
40,58
40,61
41,64
41,65
41,67
41,68
41,69
48,63
48,61
51,59
48,54
48,53
48,52
48,49
48,47
48,46
48,45
48,44
48,42
48,40
48,39
48,38
48,37
48,35
48,33
48,34
51,43
56,42
57,42
61,43
63,47
63,49
63,46
63,45
63,40
63,39
63,38
63,35
63,34
74,34
80,35
74,26
74,19
74,15
64,16
57,19
57,22
51,21
48,16
48,9
51,6
57,5
62,0
61,6
63,9
74,7
74,11
78,12
79,13
78,15
79,17
78,19
81,22
84,18
84,14
84,11
81,8
80,5
80,0
99,0
94,6
97,10
97,13
97,17
103,11
103,8
109,6
117,6
120,10
120,13
120,17
117,18
117,19
117,21
117,23
117,24
120,23
117,26
117,27
117,28
117,30
117,31
117,33
117,34
117,35
117,37
117,39
120,41
123,37
124,37
125,38
126,37
126,40
130,39
130,41
130,43
130,47
130,49
127,52
130,55
130,61
132,63
126,65
126,68
130,69
130,71
130,74
126,75
126,73
120,74
120,71
120,69
120,67
117,63
117,62
120,61
120,55
120,49
126,48
126,45
125,46
124,45
123,45
120,43
117,45
117,47
109,51
103,49
103,54
107,55
107,57
103,59
107,60
107,62
107,65
103,64
103,66
103,69
103,72
107,70
107,73
107,75
107,79
107,83
109,87
109,88
109,89
103,91
103,93
107,92
107,94
107,96
109,99
117,96
117,97
110,103
109,105
109,108
110,109
117,107
117,108
118,111
117,110
109,115
109,117
109,120
117,122
117,123
117,124
117,125
110,124
109,126
109,129
110,130
109,136
109,138
103,144
110,154
117,152
117,151
120,149
118,154
117,156
117,157
117,160
117,161
117,162
117,167
109,162
109,161
107,159
103,158
102,158
97,159
94,162
94,161
94,160
94,158
94,154
86,150
84,147
80,146
74,147
71,150
71,157
71,160
74,161
77,162
78,162
79,162
80,162
79,160
80,160
87,157
84,161
84,165
84,168
84,170
84,172
84,176
84,180
84,182
86,185
80,179
81,173
80,171
79,171
80,169
79,169
79,167
80,166
78,166
77,166
74,165
71,162
71,163
71,164
71,166
71,168
71,169
71,171
74,170
74,172
74,176
74,180
74,182
71,185
71,186
72,188
71,190
71,191
71,194
71,195
71,196
71,201
71,203
71,206
80,208
74,210
71,211
71,212
71,213
74,218
80,219
81,215
84,218
86,213
86,212
86,206
86,203
86,201
87,195
86,194
86,191
87,189
94,190
94,188
94,183
94,182
94,181
94,178
94,177
95,175
94,173
94,172
97,170
94,167
94,164
97,165
100,166
101,166
102,166
102,164
103,164
103,166
104,166
107,165
110,168
110,169
109,172
110,176
109,178
109,181
110,182
109,188
109,190
109,193
110,197
109,199
110,203
109,202
94,193
94,194
95,196
94,198
94,199
94,202
94,203
94,204
94,209
94,211
97,216
103,217
104,213
107,216
109,211
109,209
117,209
120,207
125,208
126,208
130,207
130,201
130,197
127,198
126,195
125,196
124,195
123,195
120,201
117,197
117,195
117,193
117,192
117,191
117,189
120,190
120,188
117,185
117,181
120,176
120,174
126,180
127,184
126,184
125,184
124,184
123,184
125,189
126,189
130,190
132,193
132,192
133,187
133,186
133,181
130,176
130,174
126,173
126,169
132,167
133,161
132,160
132,157
133,155
132,151
130,149
126,148
124,141
126,141
133,125
132,124
132,122
143,124
143,129
146,132
143,135
143,140
147,143
148,144
147,146
143,146
143,150
148,148
147,150
149,152
153,149
153,145
153,140
153,135
153,129
153,124
155,113
148,115
146,121
140,113
133,112
133,106
140,108
140,107
140,103
140,102
141,100
140,98
140,97
132,96
133,95
143,95
143,89
150,86
153,89
153,95
155,97
156,101
155,103
156,107
163,105
166,100
166,98
166,94
166,90
166,88
163,85
166,85
172,87
172,84
171,84
171,78
178,76
187,71
186,70
186,67
186,68
179,70
178,66
179,64
178,60
186,56
186,57
176,57
172,56
172,51
166,53
166,57
163,60
163,61
164,63
163,65
163,66
155,61
156,65
155,67
155,70
156,71
163,70
163,71
163,76
155,77
155,79
153,84
153,82
149,81
143,84
143,82
140,79
140,77
140,72
140,71
140,70
140,67
140,66
141,64
140,62
140,61
143,57
153,57
153,52
155,47
155,46
153,43
149,42
143,43
146,49
143,52
140,47
140,46
140,45
140,40
140,38
132,35
132,34
132,31
126,26
124,24
124,21
125,21
126,21
132,19
126,11
126,8
126,0
132,6
144,0
140,6
140,10
143,12
140,12
140,13
140,14
140,15
140,17
140,19
143,19
143,21
143,23
140,27
140,28
143,33
149,34
150,30
153,33
155,27
153,23
153,21
149,20
148,17
147,17
149,17
155,15
155,14
149,10
147,10
148,10
155,6
162,0
163,6
163,10
166,11
166,13
166,16
166,18
163,23
163,25
163,27
163,29
163,31
163,33
163,35
163,37
163,39
163,41
163,43
163,45
163,47
163,49
166,48
166,44
166,40
166,36
166,32
166,28
166,24
170,22
171,22
172,22
176,18
176,16
172,15
172,12
171,10
172,10
176,13
176,11
178,6
176,0
186,6
186,11
186,13
189,13
189,11
194,10
195,10
201,6
199,11
199,13
195,15
194,15
193,15
189,17
186,16
186,18
186,20
189,21
186,22
186,24
189,25
186,26
186,28
186,30
186,32
186,33
189,29
195,35
201,33
209,34
209,35
209,38
209,39
209,41
209,43
209,44
212,44
215,41
216,41
218,41
217,42
216,44
217,46
216,48
212,48
209,47
209,48
209,51
209,52
210,54
209,56
209,57
202,55
201,56
209,60
209,61
209,62
209,67
202,66
202,72
201,82
202,85
201,84
186,82
186,83
186,84
186,85
176,85
176,88
176,90
172,92
172,97
176,98
176,100
179,105
172,104
173,108
176,111
176,114
176,116
172,113
171,113
169,117
166,116
166,114
166,111
163,114
163,120
169,125
163,128
163,132
163,134
163,136
166,133
166,135
166,137
166,140
163,139
163,141
163,144
166,144
166,148
163,150
163,156
163,157
163,158
163,159
166,162
166,164
169,166
166,169
166,174
166,178
166,180
166,184
172,182
170,187
171,188
170,190
166,190
166,194
163,197
166,201
166,204
172,202
172,199
170,194
171,192
176,189
176,193
178,197
186,206
186,207
186,205
186,204
187,193
186,192
186,190
186,189
186,179
186,178
176,180
176,178
172,177
176,174
176,169
176,164
176,162
172,161
178,159
179,158
179,156
178,150
176,148
170,149
173,145
172,138
171,138
170,138
171,136
172,136
171,134
172,134
171,132
172,132
176,137
176,135
176,133
186,130
189,120
189,114
186,114
186,111
186,109
189,110
193,108
195,101
193,101
195,108
194,108
194,113
195,113
199,114
196,116
199,130
201,134
199,132
195,129
194,129
189,128
189,130
189,132
186,133
186,134
186,137
186,138
187,140
186,142
186,143
186,146
186,147
186,148
186,153
186,155
195,157
201,155
201,153
202,147
201,146
201,143
202,141
201,137
209,135
209,134
209,131
209,130
209,128
209,127
209,125
209,124
209,122
209,120
209,115
209,114
209,113
209,110
209,109
210,107
209,105
209,104
212,101
212,99
209,92
209,87
209,86
209,85
209,82
209,81
210,79
209,77
209,76
212,74
224,82
225,80
224,76
222,74
218,73
218,69
224,67
225,61
224,60
224,57
225,55
224,51
222,47
222,43
224,39
224,38
222,36
222,31
218,30
217,30
216,32
217,32
218,32
218,35
217,35
212,36
212,34
212,31
209,32
209,30
209,28
212,27
209,26
209,24
209,22
212,23
212,19
209,20
209,18
209,16
209,14
212,15
212,10
212,8
216,13
217,13
218,13
218,9
219,5
222,8
222,10
241,0
246,9
246,10
246,17
246,25
246,30
246,31
246,32
246,33
246,41
246,43
246,44
246,45
246,46
246,47
246,48
246,49
246,57
246,65
246,73
246,81
246,89
246,97
246,98
246,105
225,86
224,85
224,92
218,94
218,98
222,99
222,101
224,104
225,108
224,110
224,113
225,114
224,120
224,122
224,125
224,128
224,131
224,135
225,138
225,140
225,142
225,141
222,140
219,137
218,137
217,137
216,137
212,140
209,144
209,146
209,148
209,150
209,152
209,154
209,155
209,156
212,153
212,150
212,148
212,145
216,146
217,144
218,144
222,145
218,146
217,146
217,149
218,149
217,152
218,152
222,150
222,153
224,155
224,156
222,159
222,161
224,165
224,166
224,170
224,167
222,163
218,162
217,162
217,160
218,160
218,158
217,158
212,159
209,158
209,160
209,162
212,161
212,163
209,164
209,165
209,166
209,167
209,169
209,170
209,173
209,175
212,174
216,172
217,172
218,172
218,177
217,177
216,179
217,179
218,179
222,178
224,183
225,187
224,189
224,192
225,193
224,199
224,201
224,204
225,208
224,210
224,213
225,214
246,193
246,200
246,208
246,216
246,224
246,232
223,241
222,235
219,232
224,230
224,229
224,228
222,226
224,222
224,220
218,224
217,225
216,224
215,224
212,235
209,230
209,229
209,228
209,226
209,224
209,222
209,220
209,215
209,214
209,213
209,210
209,209
210,207
209,205
209,204
209,201
209,199
209,194
209,193
209,192
209,189
209,188
210,186
209,184
209,183
209,181
212,181
212,178
209,177
209,179
202,177
201,178
202,188
202,194
201,204
201,206
202,207
195,223
193,223
195,230
199,231
199,233
189,233
189,231
178,227
176,223
172,230
173,233
176,236
176,241
168,241
166,236
166,232
163,228
163,227
163,222
166,223
171,222
172,222
172,211
171,211
166,208
163,212
156,215
155,214
155,211
156,209
155,205
155,202
155,200
156,194
155,193
155,190
156,188
155,184
155,181
155,180
155,179
153,176
153,174
153,172
149,173
153,166
150,163
143,166
143,172
143,174
143,176
140,179
140,180
140,181
140,184
140,185
141,187
140,189
140,190
140,193
140,194
140,195
140,200
140,202
140,205
140,206
141,208
140,210
140,211
140,214
140,215
140,216
140,221
140,223
140,225
143,226
148,225
149,225
155,223
155,221
153,226
149,227
149,230
143,229
143,232
143,236
133,233
126,223
123,241
117,233
109,234
107,231
107,229
107,226
103,228
103,225
94,221
94,223
97,226
97,229
97,231
