x,y
48,121
48,119
48,117
41,123
41,122
41,121
34,120
40,118
40,115
40,110
34,104
40,102
40,100
40,97
40,95
48,93
48,95
48,97
48,99
48,101
51,100
51,96
51,92
48,91
48,89
48,87
51,88
51,83
51,81
51,78
48,75
51,75
56,74
57,74
57,77
57,80
55,86
56,86
57,86
61,83
61,81
61,78
61,75
63,71
61,69
61,67
57,66
56,66
57,63
56,59
57,59
61,62
61,60
64,56
63,55
64,51
64,49
64,47
64,48
71,50
74,51
71,52
71,54
71,58
71,59
71,60
74,57
78,54
79,54
80,54
81,54
79,49
78,49
80,49
87,45
87,44
87,42
94,43
94,42
94,41
94,37
94,36
94,35
94,34
94,31
94,30
94,29
94,28
94,26
94,25
94,24
94,23
94,21
94,19
94,18
94,16
97,18
97,20
97,23
101,21
102,21
103,21
102,19
101,16
102,16
103,16
103,19
107,20
109,25
109,26
109,29
109,30
109,31
110,34
110,36
110,37
110,43
103,42
103,46
101,49
102,49
103,49
103,52
107,54
107,56
107,58
103,59
102,59
101,59
103,55
102,55
102,53
101,52
100,52
97,51
97,48
94,49
94,51
94,52
94,54
94,56
97,56
97,58
97,61
94,60
94,62
94,64
97,65
94,66
94,68
94,70
97,69
97,73
94,72
94,74
94,76
94,78
97,77
97,81
94,80
94,82
94,89
94,95
97,97
97,95
102,94
103,94
110,89
107,95
107,97
103,102
100,109
97,112
101,109
102,109
103,109
107,112
107,117
107,122
102,125
103,125
107,126
107,128
107,130
107,134
103,132
102,133
101,132
100,132
101,135
102,137
103,139
107,138
107,140
107,142
109,145
101,148
103,152
109,159
109,160
109,161
103,163
103,167
103,170
97,169
94,165
94,163
94,161
94,159
94,158
94,151
94,150
94,149
94,145
97,142
97,140
94,138
97,135
94,135
94,134
94,132
94,130
94,128
94,126
97,130
97,128
97,126
97,122
94,121
94,120
94,119
97,117
94,116
94,115
94,114
94,111
94,110
94,109
87,111
87,105
87,104
87,100
87,98
87,96
87,92
87,90
87,88
87,84
87,82
87,80
87,76
87,74
87,72
84,69
84,67
84,65
86,60
86,59
87,55
87,56
84,57
81,62
79,66
80,66
81,70
80,70
79,70
78,70
77,70
74,67
74,65
71,67
74,69
74,74
77,76
78,76
79,76
80,77
74,82
77,84
78,84
79,84
80,85
74,90
77,92
78,92
79,92
80,93
74,98
77,100
78,100
79,100
80,101
74,106
71,107
71,108
71,109
71,111
71,114
71,115
71,116
71,119
71,120
71,121
74,122
74,117
77,114
78,114
79,114
80,114
84,117
84,122
84,127
87,133
80,132
78,136
77,136
78,139
79,137
80,136
84,138
84,142
87,147
87,149
87,151
87,155
87,157
87,159
87,163
87,165
87,167
87,171
87,173
87,175
87,179
87,180
94,174
94,176
94,178
94,180
94,181
97,181
94,184
94,185
94,186
94,188
94,190
94,193
94,195
97,195
97,197
94,197
94,200
94,202
94,203
97,203
97,199
100,200
101,200
103,200
102,201
101,203
100,205
101,205
102,205
103,205
104,205
102,211
103,212
101,211
100,211
97,209
87,206
87,204
87,203
87,202
86,199
86,193
84,191
80,190
79,190
80,195
74,197
71,198
71,199
71,201
71,202
71,203
71,204
71,206
64,203
63,202
57,206
56,206
55,206
51,208
51,214
55,212
56,212
57,212
63,210
63,216
63,217
61,220
61,223
56,219
57,219
56,222
57,222
57,224
56,224
55,224
56,227
57,227
61,228
63,230
63,231
57,233
56,234
55,233
54,233
55,236
56,236
57,236
61,235
63,240
63,241
71,242
71,241
71,240
71,239
74,238
74,236
74,234
71,236
71,234
71,232
71,230
71,229
71,228
71,227
74,227
71,225
71,223
71,221
71,217
71,216
71,215
71,212
71,211
71,209
74,213
74,211
78,209
79,209
80,209
79,212
80,212
84,213
87,217
80,216
80,220
79,220
78,220
74,222
78,225
79,225
80,225
86,229
86,230
80,232
79,232
78,232
79,235
80,235
84,236
84,238
86,240
86,241
86,242
80,244
71,248
71,250
74,253
74,256
74,258
80,255
80,252
84,253
84,256
84,258
94,256
94,249
97,246
97,244
94,243
94,241
97,241
94,238
94,236
94,234
97,234
97,231
94,232
94,231
94,229
94,228
94,226
94,224
94,223
94,222
97,217
100,219
101,219
102,219
103,220
100,226
101,226
102,227
103,226
107,228
103,229
102,229
101,229
101,232
102,232
103,232
109,236
109,238
107,241
103,240
102,240
102,243
103,243
103,245
107,244
107,246
109,249
110,256
128,249
128,235
128,221
109,224
109,223
110,219
110,218
110,217
110,215
110,214
110,211
110,210
110,209
110,207
110,206
107,202
107,199
107,197
103,196
102,196
101,193
102,193
103,193
103,190
102,183
101,181
100,178
101,178
102,179
103,178
107,180
107,184
109,186
109,187
109,188
110,190
128,193
128,179
128,165
128,151
128,137
128,123
128,109
128,95
128,81
128,67
128,53
128,39
128,25
128,15
128,11
107,11
107,7
101,5
102,6
101,8
102,10
101,12
97,12
97,8
86,11
86,13
84,20
80,19
80,16
79,16
78,16
79,19
78,21
79,21
80,21
80,24
80,27
79,27
78,27
78,30
79,30
80,30
80,33
79,33
78,33
79,36
80,36
84,37
80,38
79,38
78,38
74,35
74,37
74,40
71,43
71,45
71,44
71,42
71,40
71,38
71,36
71,35
71,33
71,32
74,32
74,29
71,30
71,29
71,27
74,26
74,23
71,23
71,21
74,20
74,18
71,19
71,18
71,16
71,13
71,11
74,7
80,5
71,0
70,0
63,6
61,11
61,13
61,16
61,18
57,15
57,12
57,10
56,10
51,11
48,10
48,6
40,6
37,0
36,0
35,0
34,0
33,0
32,0
31,0
30,0
29,0
28,0
25,6
25,13
25,18
25,21
25,23
25,26
25,28
25,32
25,34
25,36
28,37
25,38
25,40
25,41
25,43
28,41
28,45
25,45
25,47
25,49
18,46
17,44
17,43
17,42
15,40
11,46
10,39
11,39
11,36
10,36
9,36
9,33
10,33
11,33
17,31
17,29
15,25
11,24
10,24
11,21
17,19
17,17
17,13
17,11
15,8
12,5
9,0
8,0
7,0
6,0
5,0
4,0
3,0
2,0
0,7
0,8
5,8
2,11
0,11
2,13
0,15
2,17
2,19
0,22
0,25
2,24
5,23
5,25
2,29
0,29
2,31
0,32
2,33
2,35
2,36
0,36
0,39
2,39
2,38
5,35
5,38
5,40
2,41
2,42
0,43
2,44
2,46
0,50
2,52
0,53
0,54
0,57
2,57
2,55
5,55
10,54
11,54
5,57
2,60
2,62
0,64
0,67
2,67
2,69
0,71
2,72
2,74
0,78
2,79
0,81
2,83
0,85
2,85
2,88
2,90
2,93
0,92
0,95
2,95
2,97
2,99
0,99
2,101
2,103
2,105
2,107
0,106
0,109
2,109
2,112
0,113
2,116
5,112
5,108
5,104
5,100
5,96
9,94
11,94
10,94
5,93
5,89
9,87
10,87
11,87
17,85
17,83
17,79
17,74
17,72
17,69
17,67
17,62
17,60
