x,y
80,25
79,25
78,23
79,21
74,23
71,26
74,19
78,19
79,17
78,16
74,13
74,8
77,5
84,8
97,7
103,5
103,8
103,16
107,17
109,20
117,18
120,20
120,18
120,14
120,10
120,7
125,0
126,5
126,8
125,17
126,17
130,18
130,20
127,21
126,21
125,21
124,21
120,24
117,27
117,32
120,30
120,32
120,34
123,35
120,38
120,43
120,47
120,49
123,51
120,54
120,59
126,62
130,59
130,54
130,49
130,47
126,46
130,43
130,38
130,34
130,32
126,31
125,31
130,30
133,29
133,28
133,26
133,25
130,24
133,23
133,22
140,22
140,20
140,18
143,12
143,8
147,5
148,6
147,8
148,10
147,12
149,14
153,11
153,7
166,11
166,7
172,5
177,0
173,8
176,11
172,12
172,20
172,23
176,21
176,24
176,26
172,29
166,26
166,24
166,21
163,18
163,16
153,24
153,28
153,32
149,33
148,33
147,33
148,31
147,29
148,27
147,25
148,23
149,22
147,22
146,22
143,25
140,24
140,25
140,28
140,29
143,29
140,32
140,34
143,35
140,36
140,38
140,40
143,39
149,42
143,44
143,48
143,50
140,53
143,53
148,52
149,52
149,47
153,48
153,50
153,53
150,55
148,60
149,60
153,58
153,61
153,63
153,65
153,68
149,67
148,67
143,68
143,65
143,63
143,61
143,58
140,61
140,63
140,65
140,68
140,72
143,73
148,72
149,72
153,73
156,77
156,78
156,80
156,81
153,79
150,76
149,76
148,76
147,76
143,79
143,85
143,89
143,91
140,91
143,96
149,90
148,90
150,86
149,83
153,89
153,91
150,93
153,96
153,102
146,103
143,102
140,106
143,111
140,114
130,117
130,115
126,114
125,114
126,119
130,126
126,124
125,125
124,124
123,124
124,127
124,129
126,133
130,141
130,146
127,149
126,149
124,149
125,149
130,152
133,154
133,153
133,152
133,150
143,151
143,145
140,144
140,143
140,142
143,138
143,132
140,126
143,122
143,120
140,120
140,118
143,118
148,117
149,117
149,110
153,111
155,114
153,118
153,120
153,122
149,125
147,129
148,129
149,129
150,129
153,132
156,126
156,130
156,132
156,134
156,136
156,138
156,140
153,138
146,142
147,142
148,142
149,142
153,145
150,148
153,151
149,157
149,162
149,165
143,164
143,167
143,171
143,173
140,172
140,175
140,176
140,177
140,178
140,182
140,184
143,183
147,181
148,181
149,181
148,172
149,172
153,173
156,175
156,177
156,178
163,178
163,180
163,182
163,188
163,190
163,194
166,194
171,193
172,193
172,184
166,181
166,177
163,176
163,174
163,172
163,169
166,169
166,173
170,171
171,171
172,171
171,168
172,168
176,169
176,165
176,163
176,161
176,159
176,157
179,154
179,153
176,155
172,156
171,156
172,160
171,160
166,159
166,161
166,163
166,165
163,165
163,163
163,161
163,157
166,157
166,155
163,152
166,150
166,146
163,137
163,136
163,135
163,130
166,131
166,129
163,126
163,120
163,119
163,118
166,114
166,109
166,107
166,104
166,98
166,93
163,93
163,89
166,85
166,82
166,80
166,76
163,77
163,75
163,71
172,69
178,71
172,74
171,74
170,74
172,79
176,80
176,82
176,85
172,84
172,88
179,89
176,93
172,92
171,92
173,95
176,98
176,104
172,106
176,107
176,109
173,111
176,114
170,117
172,121
170,126
171,126
172,126
173,126
179,127
179,128
176,129
176,131
172,130
171,130
170,134
172,138
170,143
171,144
170,146
171,148
170,150
170,152
171,152
172,152
173,152
176,149
176,145
186,148
192,145
194,138
195,138
200,139
202,135
195,134
186,139
186,135
186,134
186,133
186,130
189,129
186,128
186,126
189,125
186,124
186,122
186,120
186,117
186,115
189,116
189,121
193,119
194,119
195,119
195,114
194,114
193,114
189,110
193,107
194,107
195,107
196,107
199,110
202,111
202,112
202,110
202,108
195,100
189,95
189,87
189,82
195,81
196,83
199,82
202,76
209,76
209,75
209,73
209,69
212,72
212,75
212,78
209,78
209,80
212,81
209,82
209,85
212,86
212,90
212,93
209,92
209,94
209,96
209,98
209,100
209,102
212,101
212,98
216,99
217,99
218,99
218,96
217,96
216,96
216,91
217,91
218,91
222,90
222,86
219,87
218,85
217,85
218,79
217,79
216,79
216,76
217,76
218,76
218,73
217,73
216,73
215,68
216,68
217,68
218,68
219,68
225,71
225,70
222,66
222,64
222,62
218,61
217,61
212,62
212,64
212,66
209,66
209,64
209,62
209,59
209,57
212,58
216,56
217,56
218,56
222,54
222,52
218,51
217,51
212,52
212,54
209,54
209,52
209,48
212,48
209,45
209,43
212,44
216,42
217,42
218,42
222,41
218,40
217,40
212,41
212,39
209,40
209,39
209,36
212,35
209,34
209,32
209,30
212,31
216,29
217,29
218,29
225,22
218,25
212,27
209,22
202,23
202,24
202,26
202,27
202,28
202,31
202,32
202,34
202,35
202,36
199,41
199,45
199,49
194,44
193,46
195,48
195,50
193,53
194,53
195,53
196,53
199,56
202,54
202,56
202,58
202,60
199,62
202,62
202,64
202,66
202,67
199,68
199,70
195,69
194,69
189,68
189,70
186,76
186,69
186,65
189,62
189,56
189,52
189,49
189,46
189,42
193,42
194,40
193,39
195,37
194,36
193,36
192,36
189,34
195,29
194,28
193,28
192,28
189,26
192,22
193,22
194,22
195,22
196,22
199,20
199,18
199,16
199,14
199,12
195,11
194,11
189,12
189,14
189,16
189,18
189,20
186,20
186,18
186,16
186,14
186,12
186,9
189,6
195,5
199,6
201,9
203,0
212,0
209,6
218,12
224,6
237,0
249,11
249,31
249,51
249,71
249,91
249,111
249,131
249,151
249,171
249,191
237,212
226,212
222,205
222,203
218,202
217,199
218,199
222,200
224,196
222,193
