x,y
126,5
120,7
120,11
123,13
124,13
125,13
126,13
127,13
126,20
125,19
124,19
123,19
120,17
120,25
123,27
124,27
125,27
126,28
133,23
133,25
133,27
133,30
133,31
133,33
133,35
133,39
133,40
131,43
126,42
125,42
126,49
125,49
124,49
120,51
120,55
120,59
117,60
117,58
117,56
117,54
117,52
117,50
117,43
120,41
126,36
125,35
124,35
123,35
120,33
110,30
110,32
110,33
