x,y
155,107
163,105
163,101
163,99
163,97
166,97
166,99
166,101
171,96
163,90
153,87
149,89
148,89
147,89
143,91
140,92
140,94
143,95
140,96
140,98
140,100
143,99
143,103
140,102
140,104
140,106
140,107
143,111
132,111
126,118
125,118
123,118
117,111
120,108
126,107
130,108
132,105
132,103
131,96
133,92
133,90
133,88
140,90
143,87
150,84
149,79
147,75
149,70
156,63
156,62
156,60
147,66
140,60
140,61
140,62
140,63
140,67
140,68
140,69
133,71
133,72
133,68
133,66
133,64
133,63
126,69
125,68
124,68
123,68
120,66
126,62
127,62
125,62
124,62
123,62
120,59
120,55
117,52
117,54
117,56
117,58
117,60
103,54
103,59
102,59
94,60
86,63
84,68
79,60
87,61
94,53
94,52
94,51
85,45
85,52
80,51
79,51
80,44
79,44
71,45
71,52
71,61
71,63
71,64
71,67
71,70
71,71
71,74
84,75
86,80
94,71
94,68
97,69
97,72
97,76
94,79
94,81
97,80
97,82
94,83
94,85
97,84
97,86
97,90
94,90
94,92
97,92
102,89
103,89
107,92
107,90
107,86
107,84
107,82
107,80
103,85
102,85
103,83
102,83
102,81
103,81
102,79
103,79
104,73
103,71
102,71
102,68
103,68
107,69
107,72
107,76
120,74
123,76
124,76
125,76
126,77
133,76
133,74
140,76
140,77
140,78
133,79
133,80
133,82
133,84
126,85
125,84
124,84
123,84
120,82
120,90
124,92
126,93
125,95
126,95
125,92
123,92
117,96
117,103
117,105
110,98
109,97
107,102
103,104
103,101
102,101
97,102
94,98
94,97
87,95
94,99
94,102
94,108
94,110
84,108
81,109
80,107
